sample_id,source_mat_id,url_handle_resolution,portal_url,sample_attribution,nsmp_consignment,date_provided,project_title,bioplatforms_project_code,bioplatforms_dataset_id,dataset_url_resolution,related_data,bioplatforms_project_doi,bioplatforms_project_ncbi_umbrellabioproject_id,bioplatforms_project,funding_agency,note,distributed to,ncbi_bioproject_accession_number,ncbi_biosample_accession_number
102.100.100/7096,102.100.100/7096,http://hdl.handle.net/102.100.100/7096,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/7096,Frank Reith,,28/10/2011,,,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Biome of Australia Soil Environments (BASE),Biome of Australia Soil Environments; ,,Frank Reith UA,PRJNA317932,SAMN04873640
102.100.100/7097,102.100.100/7097,http://hdl.handle.net/102.100.100/7097,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/7097,,,28/10/2011,,,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Biome of Australia Soil Environments (BASE),,,Frank Reith UA,,
102.100.100/7098,102.100.100/7098,http://hdl.handle.net/102.100.100/7098,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/7098,,,28/10/2011,,,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Biome of Australia Soil Environments (BASE),,,Frank Reith UA,,
102.100.100/7099,102.100.100/7099,http://hdl.handle.net/102.100.100/7099,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/7099,,,28/10/2011,,,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Biome of Australia Soil Environments (BASE),,,Frank Reith UA,,
102.100.100/7100,102.100.100/7100,http://hdl.handle.net/102.100.100/7100,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/7100,,,28/10/2011,,,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Biome of Australia Soil Environments (BASE),,,Frank Reith UA,,
102.100.100/7101,102.100.100/7101,http://hdl.handle.net/102.100.100/7101,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/7101,,,28/10/2011,,,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Biome of Australia Soil Environments (BASE),,,Frank Reith UA,,
102.100.100/7102,102.100.100/7102,http://hdl.handle.net/102.100.100/7102,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/7102,,,28/10/2011,,,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Biome of Australia Soil Environments (BASE),,,Frank Reith UA,,
102.100.100/7103,102.100.100/7103,http://hdl.handle.net/102.100.100/7103,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/7103,,,28/10/2011,,,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Biome of Australia Soil Environments (BASE),,,Frank Reith UA,,
102.100.100/7104,102.100.100/7104,http://hdl.handle.net/102.100.100/7104,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/7104,,,28/10/2011,,,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Biome of Australia Soil Environments (BASE),,,Frank Reith UA,,
102.100.100/7105,102.100.100/7105,http://hdl.handle.net/102.100.100/7105,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/7105,,,28/10/2011,,,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Biome of Australia Soil Environments (BASE),,,Frank Reith UA,,
102.100.100/7106,102.100.100/7106,http://hdl.handle.net/102.100.100/7106,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/7106,,,28/10/2011,,,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Biome of Australia Soil Environments (BASE),,,Frank Reith UA,,
102.100.100/7107,102.100.100/7107,http://hdl.handle.net/102.100.100/7107,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/7107,,,28/10/2011,,,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Biome of Australia Soil Environments (BASE),,,Frank Reith UA,,
102.100.100/7108,102.100.100/7108,http://hdl.handle.net/102.100.100/7108,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/7108,,,28/10/2011,,,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Biome of Australia Soil Environments (BASE),,,Frank Reith UA,,
102.100.100/7109,102.100.100/7109,http://hdl.handle.net/102.100.100/7109,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/7109,,,28/10/2011,,,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Biome of Australia Soil Environments (BASE),,,Frank Reith UA,,
102.100.100/7110,102.100.100/7110,http://hdl.handle.net/102.100.100/7110,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/7110,,,9/11/2011,,,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Biome of Australia Soil Environments (BASE),,,Frank Reith UA,,
102.100.100/7117,102.100.100/7117,http://hdl.handle.net/102.100.100/7117,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/7117,,,9/11/2011,,,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Biome of Australia Soil Environments (BASE),,,Frank Reith UA,,
102.100.100/7118,102.100.100/7118,http://hdl.handle.net/102.100.100/7118,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/7118,,,9/11/2011,,,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Biome of Australia Soil Environments (BASE),,,Frank Reith UA,,
102.100.100/7119,102.100.100/7119,http://hdl.handle.net/102.100.100/7119,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/7119,,,9/11/2011,,,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Biome of Australia Soil Environments (BASE),,,Frank Reith UA,,
102.100.100/7120,102.100.100/7120,http://hdl.handle.net/102.100.100/7120,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/7120,,,9/11/2011,,,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Biome of Australia Soil Environments (BASE),,,Frank Reith UA,,
102.100.100/7121,102.100.100/7121,http://hdl.handle.net/102.100.100/7121,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/7121,,,9/11/2011,,,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Biome of Australia Soil Environments (BASE),,,Frank Reith UA,,
102.100.100/7122,102.100.100/7122,http://hdl.handle.net/102.100.100/7122,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/7122,,,9/11/2011,,,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Biome of Australia Soil Environments (BASE),,,Frank Reith UA,,
102.100.100/7123,102.100.100/7123,http://hdl.handle.net/102.100.100/7123,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/7123,,,9/11/2011,,,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Biome of Australia Soil Environments (BASE),,,Frank Reith UA,,
102.100.100/7124,102.100.100/7124,http://hdl.handle.net/102.100.100/7124,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/7124,,,9/11/2011,,,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Biome of Australia Soil Environments (BASE),,,Frank Reith UA,,
102.100.100/7125,102.100.100/7125,http://hdl.handle.net/102.100.100/7125,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/7125,,,9/11/2011,,,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Biome of Australia Soil Environments (BASE),,,Frank Reith UA,,
102.100.100/7126,102.100.100/7126,http://hdl.handle.net/102.100.100/7126,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/7126,,,9/11/2011,,,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Biome of Australia Soil Environments (BASE),,,Frank Reith UA,,
102.100.100/7127,102.100.100/7127,http://hdl.handle.net/102.100.100/7127,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/7127,,,9/11/2011,,,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Biome of Australia Soil Environments (BASE),,,Frank Reith UA,,
102.100.100/7128,102.100.100/7128,http://hdl.handle.net/102.100.100/7128,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/7128,,,9/11/2011,,,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Biome of Australia Soil Environments (BASE),,,Frank Reith UA,,
102.100.100/7129,102.100.100/7129,http://hdl.handle.net/102.100.100/7129,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/7129,,,9/11/2011,,,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Biome of Australia Soil Environments (BASE),,,Frank Reith UA,,
102.100.100/7130,102.100.100/7130,http://hdl.handle.net/102.100.100/7130,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/7130,,,9/11/2011,,,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Biome of Australia Soil Environments (BASE),,,Frank Reith UA,,
102.100.100/7131,102.100.100/7131,http://hdl.handle.net/102.100.100/7131,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/7131,,,9/11/2011,,,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Biome of Australia Soil Environments (BASE),,,Frank Reith UA,,
102.100.100/7132,102.100.100/7132,http://hdl.handle.net/102.100.100/7132,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/7132,,,9/11/2011,,,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Biome of Australia Soil Environments (BASE),,,Frank Reith UA,,
102.100.100/7133,102.100.100/7133,http://hdl.handle.net/102.100.100/7133,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/7133,,,9/11/2011,,,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Biome of Australia Soil Environments (BASE),,,Frank Reith UA,,
102.100.100/7134,102.100.100/7134,http://hdl.handle.net/102.100.100/7134,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/7134,,,9/11/2011,,,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Biome of Australia Soil Environments (BASE),,,Frank Reith UA,,
102.100.100/7135,102.100.100/7135,http://hdl.handle.net/102.100.100/7135,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/7135,,,9/11/2011,,,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Biome of Australia Soil Environments (BASE),,,Frank Reith UA,,
102.100.100/7136,102.100.100/7136,http://hdl.handle.net/102.100.100/7136,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/7136,,,9/11/2011,,,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Biome of Australia Soil Environments (BASE),,,Frank Reith UA,,
102.100.100/7137,102.100.100/7137,http://hdl.handle.net/102.100.100/7137,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/7137,,,9/11/2011,,,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Biome of Australia Soil Environments (BASE),,,Frank Reith UA,,
102.100.100/7138,102.100.100/7138,http://hdl.handle.net/102.100.100/7138,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/7138,,,9/11/2011,,,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Biome of Australia Soil Environments (BASE),,,Frank Reith UA,,
102.100.100/7139,102.100.100/7139,http://hdl.handle.net/102.100.100/7139,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/7139,,,9/11/2011,,,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Biome of Australia Soil Environments (BASE),,,Frank Reith UA,,
102.100.100/7140,102.100.100/7140,http://hdl.handle.net/102.100.100/7140,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/7140,,,9/11/2011,,,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Biome of Australia Soil Environments (BASE),,,Frank Reith UA,,
102.100.100/7141,102.100.100/7141,http://hdl.handle.net/102.100.100/7141,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/7141,,,9/11/2011,,,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Biome of Australia Soil Environments (BASE),,,Frank Reith UA,,
102.100.100/7142,102.100.100/7142,http://hdl.handle.net/102.100.100/7142,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/7142,,,9/11/2011,,,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Biome of Australia Soil Environments (BASE),,,Frank Reith UA,,
102.100.100/7143,102.100.100/7143,http://hdl.handle.net/102.100.100/7143,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/7143,,,9/11/2011,,,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Biome of Australia Soil Environments (BASE),,,Frank Reith UA,,
102.100.100/7144,102.100.100/7144,http://hdl.handle.net/102.100.100/7144,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/7144,,,9/11/2011,,,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Biome of Australia Soil Environments (BASE),,,Frank Reith UA,,
102.100.100/7145,102.100.100/7145,http://hdl.handle.net/102.100.100/7145,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/7145,,,9/11/2011,,,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Biome of Australia Soil Environments (BASE),,,Frank Reith UA,,
102.100.100/7146,102.100.100/7146,http://hdl.handle.net/102.100.100/7146,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/7146,,,9/11/2011,,,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Biome of Australia Soil Environments (BASE),,,Frank Reith UA,,
102.100.100/7147,102.100.100/7147,http://hdl.handle.net/102.100.100/7147,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/7147,,,9/11/2011,,,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Biome of Australia Soil Environments (BASE),,,Frank Reith UA,,
102.100.100/7148,102.100.100/7148,http://hdl.handle.net/102.100.100/7148,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/7148,,,9/11/2011,,,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Biome of Australia Soil Environments (BASE),,,Frank Reith UA,,
102.100.100/7149,102.100.100/7149,http://hdl.handle.net/102.100.100/7149,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/7149,,,9/11/2011,,,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Biome of Australia Soil Environments (BASE),,,Frank Reith UA,,
102.100.100/7150,102.100.100/7150,http://hdl.handle.net/102.100.100/7150,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/7150,,,9/11/2011,,,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Biome of Australia Soil Environments (BASE),,,Frank Reith UA,,
102.100.100/7151,102.100.100/7151,http://hdl.handle.net/102.100.100/7151,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/7151,,,9/11/2011,,,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Biome of Australia Soil Environments (BASE),,,Frank Reith UA,,
102.100.100/7152,102.100.100/7152,http://hdl.handle.net/102.100.100/7152,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/7152,,,9/11/2011,,,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Biome of Australia Soil Environments (BASE),,,Frank Reith UA,,
102.100.100/7153,102.100.100/7153,http://hdl.handle.net/102.100.100/7153,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/7153,,,9/11/2011,,,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Biome of Australia Soil Environments (BASE),,,Frank Reith UA,,
102.100.100/7154,102.100.100/7154,http://hdl.handle.net/102.100.100/7154,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/7154,,,9/11/2011,,,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Biome of Australia Soil Environments (BASE),,,Frank Reith UA,,
102.100.100/7155,102.100.100/7155,http://hdl.handle.net/102.100.100/7155,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/7155,,,9/11/2011,,,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Biome of Australia Soil Environments (BASE),,,Frank Reith UA,,
102.100.100/7156,102.100.100/7156,http://hdl.handle.net/102.100.100/7156,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/7156,,,9/11/2011,,,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Biome of Australia Soil Environments (BASE),,,Frank Reith UA,,
102.100.100/7157,102.100.100/7157,http://hdl.handle.net/102.100.100/7157,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/7157,,,9/11/2011,,,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Biome of Australia Soil Environments (BASE),,,Frank Reith UA,,
102.100.100/7158,102.100.100/7158,http://hdl.handle.net/102.100.100/7158,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/7158,,,9/11/2011,,,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Biome of Australia Soil Environments (BASE),,,Frank Reith UA,,
102.100.100/7159,102.100.100/7159,http://hdl.handle.net/102.100.100/7159,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/7159,,,9/11/2011,,,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Biome of Australia Soil Environments (BASE),,,Frank Reith UA,,
102.100.100/7160,102.100.100/7160,http://hdl.handle.net/102.100.100/7160,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/7160,,,9/11/2011,,,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Biome of Australia Soil Environments (BASE),,,Frank Reith UA,,
102.100.100/7161,102.100.100/7161,http://hdl.handle.net/102.100.100/7161,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/7161,,,9/11/2011,,,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Biome of Australia Soil Environments (BASE),,,Frank Reith UA,,
102.100.100/7162,102.100.100/7162,http://hdl.handle.net/102.100.100/7162,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/7162,,,9/11/2011,,,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Biome of Australia Soil Environments (BASE),,,Frank Reith UA,,
102.100.100/7163,102.100.100/7163,http://hdl.handle.net/102.100.100/7163,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/7163,,,9/11/2011,,,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Biome of Australia Soil Environments (BASE),,,Frank Reith UA,,
102.100.100/7164,102.100.100/7164,http://hdl.handle.net/102.100.100/7164,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/7164,,,9/11/2011,,,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Biome of Australia Soil Environments (BASE),,,Frank Reith UA,,
102.100.100/7165,102.100.100/7165,http://hdl.handle.net/102.100.100/7165,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/7165,,,9/11/2011,,,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Biome of Australia Soil Environments (BASE),,,Frank Reith UA,,
102.100.100/7166,102.100.100/7166,http://hdl.handle.net/102.100.100/7166,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/7166,,,9/11/2011,,,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Biome of Australia Soil Environments (BASE),,,Frank Reith UA,,
102.100.100/7167,102.100.100/7167,http://hdl.handle.net/102.100.100/7167,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/7167,,,9/11/2011,,,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Biome of Australia Soil Environments (BASE),,,Frank Reith UA,,
102.100.100/7168,102.100.100/7168,http://hdl.handle.net/102.100.100/7168,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/7168,,,9/11/2011,,,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Biome of Australia Soil Environments (BASE),,,Frank Reith UA,,
102.100.100/7169,102.100.100/7169,http://hdl.handle.net/102.100.100/7169,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/7169,,,9/11/2011,,,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Biome of Australia Soil Environments (BASE),,,Frank Reith UA,,
102.100.100/7170,102.100.100/7170,http://hdl.handle.net/102.100.100/7170,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/7170,,,9/11/2011,,,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Biome of Australia Soil Environments (BASE),,,Frank Reith UA,,
102.100.100/7171,102.100.100/7171,http://hdl.handle.net/102.100.100/7171,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/7171,,,9/11/2011,,,,,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Biome of Australia Soil Environments (BASE),,,Frank Reith UA,,
